기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20231,A,골목상권,3110032,수족관거리,CS100001,한식음식점,269999861,1926,262605013,7394848,10084172,15726807,12202839,115605575,108985620,2662632,4732216,2493026,9324674,136707627,113634450,6457555,1382529,34125415,25239322,0,5853634,11620786,15424564,10039074,16426677,1797,129,332,437,361,361,306,78,51,103,144,1255,279,140,5,878,799,0,112,331,484,367,385
20231,A,골목상권,3110033,창신역 4번,CS100001,한식음식점,94726010,2411,80419107,14306903,20380784,18896170,5555122,19445904,16141127,10144795,4162108,13887711,0,34773537,15123524,15320485,15620753,40593331,17237316,0,1429549,9421653,11231827,23451933,12295685,2110,301,605,452,217,301,535,216,85,225,0,1008,331,493,354,1226,1032,0,86,573,457,773,369
20231,A,골목상권,3110034,창신1동주민센터,CS100001,한식음식점,116765233,1457,87603345,29161888,17656439,9962932,21282845,20258709,18442420,25444224,3717664,0,137984,22381002,14813273,72625115,6807859,56810647,24350555,0,1441496,10367111,32790472,20494215,16067909,894,563,134,178,249,168,165,358,205,0,11,670,294,425,57,896,431,0,78,185,331,271,459
20231,A,골목상권,3110035,동묘앞역 2번,CS100001,한식음식점,381998609,11346,270614437,111384172,60032560,42412262,48726279,49715734,69727602,69523150,41861022,30604585,6048082,68693747,38926345,155944776,81781074,224989709,142034896,386047,33028018,56799456,64156802,98201695,114452586,8478,2868,1311,1709,1716,1734,2008,1560,1308,680,397,2904,1101,4211,2053,7225,3640,5,1339,1799,2285,2946,2494
20231,A,골목상권,3110035,동묘앞역 2번,CS100008,분식전문점,69260909,5010,56033690,13227219,8986427,11859108,9096937,12542995,13548223,9285085,3942134,3984043,2432419,25165133,10532500,20935986,6210828,35931303,28920671,473942,7416495,12488120,13947104,20816373,9709939,4094,916,678,841,661,937,977,651,265,85,158,1926,924,1654,263,2426,2285,43,564,903,1050,1406,743
20231,A,골목상권,3110035,동묘앞역 2번,CS100009,호프-간이주점,15046594,342,11582586,3464008,1603375,1106807,1752943,3583661,3535800,3464008,0,3960575,0,0,0,2811887,8274132,10816796,4229798,0,1657219,1633289,2775991,5252847,3727248,288,54,36,48,48,78,78,54,0,84,0,0,0,72,186,222,120,0,54,24,78,108,78
20231,A,골목상권,3110035,동묘앞역 2번,CS100010,커피-음료,106368410,24927,81726512,24641898,18094302,16819788,15557203,15147566,16107653,13156390,11485508,0,13004444,39759716,26288257,25598628,1717365,50439680,55717396,3999347,34814397,21277964,16201528,19080333,10783508,19641,5286,4054,3960,3667,3966,3994,2854,2432,0,4175,9209,6131,4978,434,12979,11903,711,7308,5156,3870,4539,3298
20231,A,골목상권,3110036,동묘앞역 3번,CS100001,한식음식점,152503362,23368,116066802,36436560,20343744,25909093,24244867,22190574,23378524,18302775,18133785,6214114,12223231,82291643,31365318,20136242,272814,92151349,40729689,237973,14600373,23150560,30906271,28192422,35793440,14162,9206,2775,2909,2742,2635,3101,4399,4807,200,3539,10381,7653,1583,12,16158,6517,75,3068,3656,4229,3956,7691
20231,A,골목상권,3110037,신설동역 12번,CS100001,한식음식점,105066890,1580,83163475,21903415,23471045,11179902,18975602,8337616,21199310,12506409,9397006,168039,0,43491026,14176187,31089685,16141953,69232153,29136521,0,5264416,8809878,28643350,16316853,39334180,1157,423,266,216,217,247,211,228,195,8,0,624,112,583,253,1063,394,0,202,203,399,378,273
20231,A,골목상권,3110038,경향신문사,CS100001,한식음식점,1386368695,53084,1131247260,255121435,208038835,226455039,229059953,253921871,213771562,113924402,141197033,0,58122906,849135824,139987408,287423907,51698650,522825829,429148680,4067081,60930750,184183153,249322436,241683940,211787149,44620,8464,8612,9064,8898,9305,8741,4135,4329,0,3425,33101,6258,9645,655,23897,19125,295,3184,8354,11251,10791,9147
20231,A,골목상권,3110038,경향신문사,CS100002,중식음식점,331224508,10322,293482622,37741886,59034728,51325452,60634841,62636882,59850719,7714436,30027450,0,228173,174729460,19845660,97695104,38726111,89204515,96553602,2383145,24077736,44463316,64733542,38815751,11284628,9516,806,1639,1748,1866,2254,2009,380,426,0,18,6484,1105,2589,126,3757,4175,245,1467,2182,2137,1558,344
20231,A,골목상권,3110038,경향신문사,CS100008,분식전문점,431358070,45250,348228324,83129746,61372091,70891067,72513278,76784000,66667888,48744913,34384833,0,65130305,193592830,58710273,112732208,1192454,196659575,164911006,3359331,40028840,101601415,110513562,69950753,36116681,38513,6737,6675,7699,8143,8577,7419,3534,3203,0,7926,18951,6179,12049,145,22713,19272,413,4794,11356,12018,8959,4443
20231,A,골목상권,3110038,경향신문사,CS100010,커피-음료,691977172,128418,636895142,55082030,112729839,126663289,130059160,133510846,133932008,31410068,23671962,18365,121212323,410793939,114286900,44869846,795799,289275529,318197696,6535225,79762820,199188268,172245437,116828204,32913270,118660,9758,21609,23997,24059,25366,23629,5632,4126,12,37610,63383,20189,7138,86,58730,61375,1383,16014,41002,34305,21695,5705
20231,A,골목상권,3110039,회현역 1번,CS100001,한식음식점,181460622,9079,173122361,8338261,34968199,32152975,35230148,41260918,29510121,8338261,0,2744372,6620436,105864097,8076071,29817778,28337868,108115051,45544251,107412,15110373,38100812,65283015,27205292,7852401,8779,300,1863,1655,1871,2024,1366,300,0,54,476,5764,667,1570,548,5948,2399,5,825,2209,3317,1541,448
20231,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),CS100001,한식음식점,452107542,20584,420328794,31778748,69693122,74256851,120985009,81288679,74105133,22002534,9776214,976797,55923404,235360349,33554623,102903318,23389051,213745526,136699994,929747,24770835,84141273,99064701,73054616,68484349,19264,1320,3628,4029,3865,4042,3700,878,442,7,1681,13002,1793,3880,221,10936,6999,96,1812,4923,5906,3541,1657
20231,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),CS100010,커피-음료,345904102,39281,344137351,1766751,70148111,75780822,51952683,88172224,58083511,1725360,41391,0,52816588,202174460,63878462,27034592,0,135229414,125532587,1692904,28389829,84931620,92972441,40236871,12538337,39053,228,7237,7545,6686,9966,7619,211,17,0,7959,23580,6117,1625,0,17225,17041,369,4495,10979,11514,5505,1404
20231,A,골목상권,3110041,남산케이블카,CS100001,한식음식점,1886337847,54584,1613363519,272974328,198785588,374334566,337277098,397935962,305030305,211608793,61365535,0,81739275,611306968,145081143,733101389,315109072,802997970,467254568,15286366,108677566,257096673,305913537,344537423,238740973,46400,8184,8714,9678,9092,8968,9948,6274,1910,0,3826,32701,4630,11871,1556,24838,22270,2019,7603,10946,8721,9692,8128
20231,A,골목상권,3110041,남산케이블카,CS100004,양식음식점,1652436164,49567,837501885,814934279,192337847,155255147,169670408,124452315,195786168,409275697,405658582,0,30125859,599119795,313369725,580129975,129690810,983378527,566420764,7267250,224641977,484320100,432686264,254065232,146818467,28585,20982,5928,5385,6055,5186,6031,9778,11204,0,1858,21717,11726,13136,1130,26461,20190,429,6658,12655,13411,8497,5002
20231,A,골목상권,3110041,남산케이블카,CS100008,분식전문점,20397618,2772,15196410,5201208,3190255,4182541,1836576,2313885,3673153,4604293,596915,0,1039571,12407785,4528284,2277779,144199,5716513,13157519,179077,2211525,8857616,4300672,2774284,550857,1945,827,347,436,346,358,458,749,78,0,268,1633,570,290,11,595,2054,33,325,1178,652,348,112
20231,A,골목상권,3110041,남산케이블카,CS100010,커피-음료,102488066,9979,72562675,29925391,14108127,15780397,11975253,15834549,14864349,15315191,14610200,0,5177234,54388985,29477283,13323587,120977,37957025,53897792,2388646,16526069,26524770,19518830,21022997,5873508,7121,2858,1444,1555,1246,1500,1376,1453,1405,0,714,4855,2905,1490,15,3770,5561,276,1751,2845,1935,1972,551
20231,A,골목상권,3110042,남산골공원옆,CS100001,한식음식점,348607356,10882,336909802,11697554,77313993,65022216,53135454,89424151,52013988,11141829,555725,0,2200191,241829389,12798466,59445265,32334045,121451975,68803547,48855,26791004,44451729,29178638,56612164,33173130,10504,378,2205,2050,1904,2358,1987,372,6,0,100,8968,490,1031,293,5877,2797,6,1051,2390,1251,2626,1349
20231,A,골목상권,3110042,남산골공원옆,CS100010,커피-음료,10940809,1674,10320728,620081,1879263,2179792,1323853,2324352,2613468,22825,597256,0,913002,8042027,1985780,0,0,4857932,3762330,0,2020017,3244962,2236856,817898,300530,1605,69,290,365,213,402,335,8,61,0,144,1287,243,0,0,670,708,0,426,510,297,106,38
20231,A,골목상권,3110043,충무초등학교,CS100001,한식음식점,463334069,15096,442210918,21123151,79257017,96078092,90060902,91664047,85150860,14233768,6889383,0,18350093,303139697,43358418,86813290,11672571,168445091,64990682,2183370,37125439,40983108,48444004,43473303,61226548,14439,657,2888,2912,2810,3022,2807,537,120,0,296,11495,1082,2107,116,7815,3258,187,1863,2170,2305,2280,2267
20231,A,골목상권,3110043,충무초등학교,CS100002,중식음식점,18427953,1061,18427953,0,4029386,4238906,3542525,3870258,2746878,0,0,0,22733,9242013,2460824,6679650,22733,9428422,3005653,0,1851964,1822412,2633214,4135472,1991013,1061,0,228,243,235,197,158,0,0,0,4,689,155,209,4,682,148,0,113,98,178,230,208
20231,A,골목상권,3110043,충무초등학교,CS100008,분식전문점,38550507,3859,29749255,8801252,5559508,5898917,4697152,8074009,5519669,4223541,4577711,0,3535977,15850287,7934919,10826340,402984,19888404,14784421,1352800,12571957,8600008,4547293,5606621,1994148,2956,903,601,592,488,765,510,436,467,0,327,1586,734,1166,46,2069,1624,146,1516,738,474,586,234
20231,A,골목상권,3110043,충무초등학교,CS100010,커피-음료,137566222,22804,119822204,17744018,23431608,22060371,22395415,28568067,23366743,11290756,6453262,0,18829579,70481509,31188496,15595602,1471036,61116186,67214347,3653163,38609181,34683401,17783697,24610280,8990810,19785,3019,3968,3767,3975,4276,3799,1634,1385,0,4153,9941,5235,3182,293,11133,11093,844,7841,4981,2799,4003,1762
20231,A,골목상권,3110044,관성묘,CS100001,한식음식점,372198053,6166,336377836,35820217,67171286,64340330,52415326,83182802,69268092,24795768,11024449,0,94265,146745285,27358956,163225112,34774435,109113538,50587903,377061,9884896,27337323,28621313,56471529,37009319,5715,451,1176,1034,1099,1251,1155,293,158,0,9,3886,426,1603,242,3116,1292,37,438,828,904,1410,796
20231,A,골목상권,3110045,동대문역사문화공원역 5번,CS100001,한식음식점,1475285394,58238,1244689593,230595801,230388089,256875365,218148537,260437659,278839943,114089273,116506528,15142620,60162515,714274918,132429398,395641451,157634492,772670636,391063996,1144672,154887891,300888728,232981593,271615952,202215789,50411,7827,9646,10032,9307,11126,10300,4109,3718,288,2745,36728,5047,10923,2507,32666,18331,61,7789,13503,10873,11235,7534
20231,A,골목상권,3110045,동대문역사문화공원역 5번,CS100003,일식음식점,362002877,11989,316351291,45651586,48049596,81962653,59673048,72712656,53953338,27225327,18426259,7934724,0,122904709,22059034,148203352,60901058,142293968,121396566,2437586,91695574,71351593,53125423,27165092,17915265,10223,1766,1720,2150,1836,2289,2228,1048,718,44,0,6560,941,3575,869,5306,5181,132,3763,2947,1806,1247,588
20231,A,골목상권,3110045,동대문역사문화공원역 5번,CS100004,양식음식점,10625395,206,9018299,1607096,1100924,1615532,2206067,1109361,2986415,1607096,0,0,0,683333,864710,7799267,1278085,6639290,3690838,0,1442590,1332919,2235594,3627567,1691458,172,34,24,35,42,25,46,34,0,0,0,17,21,143,25,135,67,0,37,25,51,54,34
20231,A,골목상권,3110045,동대문역사문화공원역 5번,CS100008,분식전문점,107128777,6207,95217740,11911037,15882478,21290561,18434434,20902324,18707943,7822078,4088959,9460967,1375004,32951013,11026973,27568683,24746137,61098555,35064448,526630,18251187,18927046,35144800,18998465,4314876,5472,735,813,1150,1176,1144,1189,376,359,65,178,2349,976,2246,393,3055,2775,41,1458,1376,1394,1149,413
20231,A,골목상권,3110045,동대문역사문화공원역 5번,CS100009,호프-간이주점,91099373,982,71813296,19286077,4819167,26356290,4803241,19185617,16648981,11123153,8162924,34610861,0,0,0,12984478,43504034,49800900,25070842,0,14179896,28831610,9002121,17572431,5285684,802,180,70,168,90,223,251,155,25,198,0,0,0,209,575,421,437,0,245,283,165,108,60
20231,A,골목상권,3110048,장충동주민센터,CS100001,한식음식점,217425651,3320,138066639,79359012,26882307,30436443,19141353,28158476,33448060,39469061,39889951,6198868,0,68650702,20316322,85827320,36432439,93987755,71511809,0,11976847,25880862,28924529,53435299,45282028,2581,739,511,485,498,540,547,387,352,53,0,1713,310,1009,235,1813,1068,0,405,540,475,787,674
20231,A,골목상권,3110049,장충단 고개,CS100001,한식음식점,2118612300,28386,1522999592,595612708,268132836,330391951,277487974,313240657,333746174,320802561,274810147,15457967,2295493,294798522,299428025,1046891444,459740849,1001211222,754350945,2932465,340683600,606371274,393714120,263716992,148143716,21363,7023,4053,4447,4077,4326,4460,3930,3093,275,353,6788,4387,11520,5063,14060,11206,57,5051,8559,5142,3936,2520
20231,A,골목상권,3110049,장충단 고개,CS100010,커피-음료,302838721,30479,204126190,98712531,32215930,47371309,34913519,42736035,46889397,55568270,43144261,0,18624834,79343443,76213271,97709907,30947266,129413318,146891574,2017463,68130338,93937220,39713872,44862969,27643028,21531,8948,3669,4588,4160,4491,4623,4733,4215,0,2335,9382,7604,9622,1536,13268,15767,231,7689,10356,4406,4011,2338
20231,A,골목상권,3110050,약수역 7번,CS100001,한식음식점,902480187,41933,687500053,214980134,125177350,117992625,152447478,137236716,154645884,81113778,133866356,36470492,30942642,290000483,141235569,314683826,89147175,542463564,263644456,672836,54319794,161509152,166867327,189295846,233443066,32734,9199,6402,5757,6695,6725,7155,3624,5575,1192,1650,14909,7345,14240,2597,24578,13984,59,3086,7583,8094,9275,10463
20231,A,골목상권,3110050,약수역 7번,CS100008,분식전문점,87099601,10363,78564891,8534710,13435887,16210690,13336580,17659429,17922305,7810340,724370,181092,13593613,18816084,8774218,32906242,12828352,37808355,43998673,699389,16203310,19336317,16436786,19897456,9233770,9299,1064,1624,1823,1705,2056,2091,959,105,12,1414,2278,1122,3889,1648,4499,5653,94,2055,2512,1916,2376,1199
20231,A,골목상권,3110051,한양공고앞 교차로,CS100001,한식음식점,265080645,6709,231866435,33214210,38486492,35443360,47465098,56680498,53790987,30057401,3156809,3673393,1012174,93828144,11248058,92111650,63207226,155507985,78465715,0,18391811,59963702,71214703,45824054,38579428,5806,903,1176,1092,1206,1164,1168,770,133,50,43,3294,858,1600,864,3652,2540,0,490,1467,1845,1139,1254
20231,A,골목상권,3110051,한양공고앞 교차로,CS100010,커피-음료,594166,123,212772,381394,0,0,33134,0,179638,138411,242983,0,0,448392,88358,57416,0,198804,395362,44179,0,136217,120003,260633,33134,31,92,0,0,7,0,24,25,67,0,0,99,14,10,0,52,71,15,0,37,25,39,7
20231,A,골목상권,3110052,장충초등학교,CS100001,한식음식점,1504715288,49518,1193914027,310801261,229628844,263303594,230893991,211923242,258164356,221010856,89790405,18333837,38026947,470558489,108465341,601029041,268301633,832178573,438212806,415953,154841534,353999959,254010823,267635824,239487283,42627,6891,8103,7639,9034,8391,9460,5047,1844,180,3306,23838,6077,13312,2805,26014,18943,21,5619,11536,9636,10731,7418
20231,A,골목상권,3110052,장충초등학교,CS100009,호프-간이주점,29249897,193,17705634,11544263,0,1443864,1690053,6254526,8317191,7784892,3759371,5655690,0,286111,0,3326877,19981219,21431737,499032,0,0,818411,0,16082121,5030237,125,68,0,20,20,47,38,47,21,21,0,26,0,33,113,139,14,0,0,20,0,87,46
20231,A,골목상권,3110053,청구역 1번,CS100001,한식음식점,453468503,11282,361186715,92281788,72094233,63911923,64658840,73565222,86956497,63365622,28916166,9582147,4557916,93624779,18610146,188111687,138981828,276718449,123473863,77731,31340735,67763486,91986325,140689447,68334590,9728,1554,1664,1789,2087,1825,2363,1138,416,226,494,4454,746,3261,2101,7206,3324,6,971,1376,2298,3113,2770
20231,A,골목상권,3110053,청구역 1번,CS100002,중식음식점,162142395,4548,122041364,40101031,31625283,17608690,19848828,23977188,28981375,26391965,13709066,0,0,22675482,6232615,79193133,54041165,102747331,46858662,52164,21577813,45178069,37204677,28452263,17141006,3779,769,800,665,695,775,844,599,170,0,0,2087,381,1428,652,2971,1416,9,354,1337,914,810,964
