기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20204,A,골목상권,3110481,불광역 7번,1793250,799035,994216,244935,231597,313727,274335,270745,457912,524759,361229,187873,189225,280949,249215,258108,255700,253059,253113,254650,258086,260535
20204,A,골목상권,3110480,연신내역 3번,587916,267122,320795,76715,96691,87551,86769,85574,154617,164338,118981,62958,64037,96683,80919,82121,81448,81427,82017,82778,87703,90421
20204,A,골목상권,3110479,연신내역 2번,1051022,480111,570911,146287,125533,139694,148754,164944,325810,290665,221486,119795,118193,166552,134332,147298,146802,146679,147444,146864,154918,161017
20204,A,골목상권,3110478,응암1동주민센터,742529,329767,412762,152107,74309,116239,126992,101191,171691,212481,153458,79836,77505,115372,103877,106409,105172,105326,106054,105933,105925,107709
20204,A,골목상권,3110477,은평세무서,461288,206663,254625,70240,58603,70207,73985,69692,118561,114068,94982,58837,58511,79460,55432,65878,65171,64729,65674,65371,66862,67604
20204,A,골목상권,3110476,역촌역 2번,143419,68785,74633,13977,17388,25108,22376,25373,39198,27459,26321,17599,19140,30949,21952,20501,20442,20568,20500,20607,20773,20029
20204,A,골목상권,3110475,백련산해모로아파트,631235,279620,351616,128172,61860,107618,114428,78013,141143,192947,131338,63861,60584,93376,89129,89440,89395,89089,89612,89628,90603,93469
20204,A,골목상권,3110474,세명컴퓨터고등학교,898179,427200,470980,108498,144479,143135,125876,142072,234119,270022,184458,91401,87098,137006,128196,127670,126340,126072,126063,126528,130546,134963
20204,A,골목상권,3110473,구산역 1번,1661147,720659,940488,279767,232416,251878,248249,233498,415340,472221,343051,181900,176439,264463,223071,233184,232049,232233,233949,234462,243241,252030
20204,A,골목상권,3110472,연신내역 4번,1141224,521317,619907,144151,217498,184301,161756,161141,272378,340699,230774,120136,116066,177407,156141,160496,159095,160108,160488,160819,169185,171035
20204,A,골목상권,3110471,응암동우체국,1510666,696979,813687,244915,152431,285553,271606,192041,364119,468322,310395,150214,145817,225818,210100,210286,209969,209805,212282,212645,222916,232765
20204,A,골목상권,3110470,신진과학기술고등학교,609378,265720,343656,126264,66315,111541,109451,72232,123573,181649,125501,63908,62071,93226,83023,86288,85890,86376,85883,86273,87703,90966
20204,A,골목상권,3110469,응암정보도서관,1950070,880135,1069935,300922,260625,277555,286752,301212,523005,530595,398855,226288,219738,316575,258020,277323,273594,273275,274916,275477,282378,293108
20204,A,골목상권,3110468,응암역 3번,3012353,1347651,1664703,477345,392383,488929,509413,467783,676500,831964,600635,329318,335993,503791,410651,422501,417413,419001,422309,424231,450175,456723
20204,A,골목상권,3110467,은평요양병원,879583,402203,477380,94426,138546,139772,125911,140038,240889,226701,173130,102112,104589,157247,115805,122022,121173,121106,124546,123796,132498,134443
20204,A,골목상권,3110466,구산역 2번,1081427,479524,601902,172849,136826,165669,169422,157387,279273,320741,226858,116817,111688,162531,142792,151400,152623,152222,151538,152640,157304,163699
20204,A,골목상권,3110465,연신내역 7번,1593211,732312,860899,206591,282541,238781,236790,246418,382090,304750,297906,201717,223612,342131,223097,229909,229186,227838,229603,230078,227908,218690
20204,A,골목상권,3110464,연신내역 5번,568468,259209,309259,88328,106353,83691,95935,80071,114090,166430,109771,57860,59400,94421,80584,78973,78742,79512,80063,80984,84751,85444
20204,A,골목상권,3110463,응암3동주민센터,515161,237667,277493,50348,67085,82669,85227,81186,148645,104919,99862,62458,66604,105672,75644,74360,74305,74301,73421,73599,73349,71826
20204,A,골목상권,3110462,갈현건영아파트,1428709,643026,785684,165070,205090,207769,202502,226406,421872,458229,316840,144400,131412,190703,187125,195044,199798,198816,198237,198059,211428,227326
20204,A,골목상권,3110461,새절역 2번,388440,181106,207333,35662,55902,63403,62748,61066,109658,106461,78876,40342,40961,64229,57570,56013,55967,56398,55864,56352,54749,53096
20204,A,골목상권,3110460,구산역 4번,1522956,668172,854784,233244,218721,212492,258465,217013,383021,431554,307744,164716,168519,248867,201556,214574,213253,213033,214713,213626,223456,230299
20204,A,골목상권,3110459,응암역 2번,1216033,551986,664045,227444,157063,178987,194281,172164,286092,295979,240402,141496,149729,223754,164670,173399,171646,172159,172233,172741,174627,179226
20204,A,골목상권,3110458,선일여고,1554013,694549,859462,312486,208503,207513,237970,231382,356159,445777,335925,176057,167091,229463,199701,222909,218385,219977,220014,217228,222665,232833
20204,A,골목상권,3110457,예일여고,640808,275288,365519,116009,82528,83204,100691,100240,158135,169024,131187,73104,72485,106852,88155,93047,93010,92707,92116,90306,89659,89964
20204,A,골목상권,3110456,구산보건지소,1680647,700116,980531,376194,212929,214819,272787,241985,361932,481217,361493,193274,178704,251090,214867,238205,233951,234470,236038,235158,242787,260037
20204,A,골목상권,3110455,역촌노인복지관,1478281,663121,815159,311976,170420,203639,231178,209682,351386,457983,307909,149238,140824,217906,204422,210049,207243,207569,209502,210348,212374,221196
20204,A,골목상권,3110454,선정중학교,1056909,473160,583748,206340,125322,148176,175902,143606,257563,352481,227660,98447,86598,139568,152154,150504,149520,149273,150104,149630,149693,158186
20204,A,골목상권,3110453,신사1동주민센터,1534079,695913,838165,207789,214171,232098,242200,235187,402635,458813,305861,154291,154643,241802,218668,217378,215292,216218,217365,217079,223130,227615
20204,A,골목상권,3110452,새절역 3번,928006,436615,491391,128913,123508,126677,137891,146552,264467,227291,190387,110452,112599,165821,121459,131444,130563,130003,131606,132190,135508,136692
20204,A,골목상권,3110451,증산역 4번,1445830,656021,789809,228911,187721,202838,214117,220175,392066,431192,298255,147031,144237,224142,200972,202255,199800,199987,201085,202482,215050,225171
20204,A,골목상권,3110450,시립서북병원,2090064,932152,1157913,425333,244339,284500,323293,303238,509361,605669,449888,225635,218734,311100,279037,296770,294216,295715,296937,295245,298004,313177
20204,A,골목상권,3110449,증산역 3번,1013423,462100,551322,154009,136731,146206,154734,147468,274274,272886,214802,118998,116367,162256,128115,143967,142282,141472,143471,144052,147082,151097
20204,A,골목상권,3110448,상신초등학교입구,888559,403942,484617,154050,109238,140446,134060,125264,225500,248084,184706,93502,95217,147707,119341,121955,119944,119945,121334,121272,137560,146550
20204,A,골목상권,3110447,구산초등학교,403565,171407,232159,75697,41893,49091,59783,62336,114766,118735,80555,40772,40121,65411,57972,56550,55649,55104,56240,56769,60402,62852
20204,A,골목상권,3110446,내를건너서숲으로도서관,432490,212699,219790,99485,43840,53808,65339,60241,109778,96126,90325,55791,60087,76636,53525,62577,62701,62369,62287,60497,59481,62579
20204,A,골목상권,3110445,덕산중학교,538927,247614,291312,105615,59321,77602,79734,80946,135708,169606,113989,54851,51540,77275,71664,74509,73936,74040,74788,75459,80473,85723
20204,A,골목상권,3110444,수색성당,145036,69164,75872,21248,18787,20798,23656,23072,37476,40214,32141,15508,15522,22462,19188,20808,20659,20739,20640,20638,20753,20799
20204,A,골목상권,3110443,수색역 1번,133599,65424,68173,14697,14943,22677,22250,22609,36423,34049,27573,15403,15377,22851,18346,18851,19254,19241,18942,19011,19250,19051
20204,A,골목상권,3110442,화랑대철도공원,175195,75178,100018,44381,26331,14111,30444,23142,36786,36043,38514,25761,25948,31123,17808,23803,24099,24108,23914,23878,27394,27999
20204,A,골목상권,3110441,영신여고,1392324,621429,770895,456440,146805,106172,260726,210610,211570,354699,284258,169963,169088,238774,175542,195213,196093,197521,194099,194287,204084,211027
20204,A,골목상권,3110440,상계3동4동주민센터,972004,452905,519099,122181,104629,107917,132930,163727,340621,297975,198795,92495,91691,147630,143416,136149,135502,135096,137456,137105,143123,147573
20204,A,골목상권,3110439,당고개역 5번,768478,355047,413431,91786,87245,88270,109968,137423,253786,226199,160894,80822,78356,119006,103200,107940,106117,106778,108256,108827,113288,117274
20204,A,골목상권,3110438,경춘선숲길 우측,1594125,801791,792333,222394,490927,177164,187122,188986,327530,408048,317412,188115,191850,281050,207648,222066,222100,223580,220687,223864,237457,244371
20204,A,골목상권,3110437,당고개역 2번,1539954,711238,828717,197791,156395,173919,221806,269738,520305,234519,294266,224386,254543,350893,181349,215346,215368,214670,218391,216043,228473,231662
20204,A,골목상권,3110436,상계제일중학교,421152,193579,227575,81619,45286,39123,66016,67877,121232,118626,83671,45904,46466,68203,58281,59408,59233,58877,59502,59613,61630,62888
20204,A,골목상권,3110435,서울과학기술대,104261,51184,53077,17217,24622,13848,13008,14436,21129,31394,21701,11083,10730,14970,14384,15178,15347,15264,14969,14761,14150,14593
20204,A,골목상권,3110434,태릉입구역 4번,459726,219165,240561,55012,97453,66756,61450,68619,110439,117479,94692,53708,54209,78546,61092,64598,64583,64732,63892,65726,67254,68942
20204,A,골목상권,3110433,공릉역 2번,1412684,693700,718983,178933,395906,190315,169772,177244,300514,459881,285683,137060,129665,200225,200169,200870,200444,201136,199399,200454,203592,206789
20204,A,골목상권,3110432,대진고등학교,454936,214090,240846,84902,104880,46667,60008,68353,90126,102071,100613,65804,63511,74120,48816,65777,66158,66084,64989,62724,63233,65973
20204,A,골목상권,3110431,상계역,498760,234713,264047,86151,65441,53150,78085,85302,130631,75047,88396,72537,81005,122339,59437,68287,67503,67873,68470,68471,78991,79163
20204,A,골목상권,3110430,중계초등학교,127925,56791,71135,24476,11864,11596,20182,19775,40032,27779,24835,16821,17717,24893,15881,18279,17989,17854,18216,18280,18643,18661
20204,A,골목상권,3110429,공릉동 국수거리,2125289,1004101,1121189,254628,339059,327639,321339,329992,552633,515263,428809,259628,264953,378352,278283,303093,304877,306008,304198,303230,304210,299673
20204,A,골목상권,3110428,상계5동주민센터,3783113,1751038,2032074,598990,453435,438095,547216,612116,1133260,1078808,767552,410004,410692,608092,507963,529259,526531,527264,534945,527039,555553,582522
20204,A,골목상권,3110427,노원 을지대학교병원,185533,84293,101241,27791,28701,24940,29731,33760,40610,37848,37909,25628,28133,34492,21523,26580,26462,26603,26560,25842,26849,26637
20204,A,골목상권,3110426,상계2동주민센터,1699565,764005,935560,271177,228552,186463,251035,288634,473704,401567,335442,209475,220266,318199,214618,233152,233019,232801,234359,236290,259653,270290
20204,A,골목상권,3110425,계상초등학교,1219120,556780,662340,207209,147700,134716,177322,199610,352563,268830,239572,162525,173271,231854,143068,168828,167195,167578,169239,169166,186286,190827
20204,A,골목상권,3110424,상계초등학교,2508171,1160943,1347227,377319,311221,295258,355076,429395,739903,660445,514887,295767,299818,415320,321935,353335,353984,353442,354319,354613,365965,372513
20204,A,골목상권,3110423,석계역 2번,342203,167893,174311,42105,58545,45351,54000,50293,91911,53518,63182,48378,55412,80443,41270,47763,48328,47727,48061,48338,52599,49388
20204,A,골목상권,3110422,노원역 9번,856865,405913,450951,153030,151520,114613,117812,131150,188739,163974,155942,117434,126155,184517,108839,119408,119001,118930,118953,122808,129434,128332
20204,A,골목상권,3110421,석계역 1번,609579,293962,315616,75143,100722,76895,91666,88470,176682,136880,113429,74530,83120,122300,79320,84498,84436,83584,85098,85086,94109,92767
20204,A,골목상권,3110420,광운대역 1번,681426,367617,313808,105448,174156,79660,89231,82596,150334,165881,138627,83897,83220,120842,88960,97605,98653,98175,96578,95838,96118,98458
20204,A,골목상권,3110419,수락산디자인거리,1192449,539448,653003,200531,148229,150284,162607,204246,326552,226732,235759,161344,172409,247717,148486,165997,162963,163357,164458,166450,180970,188257
20204,A,골목상권,3110418,광운대학교 남단,821080,441437,379642,157398,179579,100405,104360,97399,181938,192585,172981,110836,107741,136484,100451,120844,121120,120127,118601,116122,110739,113525
20204,A,골목상권,3110417,월계역 3번,368863,180124,188741,69966,53962,50620,52063,52556,89696,140718,78364,27718,24781,42078,55207,53033,53281,52687,52662,52137,51515,53549
20204,A,골목상권,3110416,노원초등학교,782874,362302,420572,164365,89133,94599,101971,124934,207872,195434,152313,94556,97306,142018,101248,109620,107593,108602,109308,109684,117586,120482
20204,A,골목상권,3110415,수락산역 4번,1996329,950199,1046129,326627,248609,253487,286558,322305,558744,492366,402558,243195,248480,358524,251208,277849,275682,275173,278271,278227,301016,310110
20204,A,골목상권,3110414,장석교회,227439,106028,121409,52236,22280,27115,38354,31934,55519,63464,47457,26051,26026,35176,29265,32381,32155,32307,32821,32434,32097,33243
20204,A,골목상권,3110413,누원고등학교,140668,65263,75403,23423,14215,18614,20057,21193,43166,31595,27127,18136,18950,27331,17528,19811,19535,19802,20193,20467,20500,20360
20204,A,골목상권,3110412,창동중학교,157672,74015,83657,33214,16285,19266,24652,26414,37840,28838,33164,23503,23972,30212,17983,21965,21844,21993,22200,22426,23533,23710
20204,A,골목상권,3110411,도봉역 3번,484206,231282,252924,53111,54173,65696,71443,80251,159531,102880,97129,65173,66882,92080,60060,69158,68543,69094,69565,69312,68645,69887
20204,A,골목상권,3110410,방학역 2번,729666,363253,366413,90169,100068,100696,116720,126649,195366,146275,139900,99085,106446,146905,91054,104297,103830,104463,104599,104129,105273,103073
20204,A,골목상권,3110409,창동역 2번,799746,365328,434418,136896,119064,114698,116037,118125,194928,165040,155113,107445,115501,162564,94080,110437,109560,109703,110238,111353,123549,124904
20204,A,골목상권,3110408,가인초등학교,438155,203609,234546,70593,55950,61184,64627,69844,115956,71958,79860,62281,68479,100596,54982,60522,60249,60031,60240,60705,67582,68825
20204,A,골목상권,3110407,도봉역 2번,986772,481009,505762,120156,108293,118626,136251,170496,332949,275800,206314,111243,110661,156748,126007,138015,138543,137454,139514,138529,144070,150648
20204,A,골목상권,3110406,도봉산역 1번,275591,134241,141351,31730,29158,32310,37532,46367,98494,62890,58798,35404,37741,47621,33139,37783,38329,37929,38090,38632,41797,43032
20204,A,골목상권,3110405,방학역 1번,2024548,978829,1045720,255585,250479,230571,285337,347296,655280,602251,418514,216603,209561,306447,271173,285264,281143,282225,285899,285457,296510,308050
20204,A,골목상권,3110404,신창초등학교,4048481,1876033,2172449,638392,479412,468817,644074,691673,1126112,1151636,837781,447977,435976,632510,542603,568890,567211,560488,571952,565249,590084,624607
20204,A,골목상권,3110403,방학1동주민센터,1609725,764117,845610,191531,190268,212138,228627,295310,491851,428828,319518,187438,193954,270244,209743,226308,224891,226177,229042,226417,238209,238682
20204,A,골목상권,3110402,도봉구 정병원,855052,405707,449345,117243,104095,116283,118648,150111,248674,202781,178270,107228,109920,148836,108018,119379,119038,119641,120989,120592,126314,129099
20204,A,골목상권,3110401,도봉구민회관,201367,96588,104778,28724,28439,30131,31473,32036,50564,32525,38139,28189,30297,45338,26879,28561,28273,28067,28041,28085,29933,30408
20204,A,골목상권,3110400,도봉구보건소,1499826,702968,796857,208428,201153,216144,212644,241267,420191,376924,304121,178505,181056,256872,202347,214978,216707,215793,216057,216703,209917,209672
20204,A,골목상권,3110399,창2동주민센터,1843701,827000,1016702,319501,234652,274221,276615,285164,453550,545217,379803,194367,188359,284011,251943,258155,251914,255288,258813,261820,272762,284948
20204,A,골목상권,3110398,쌍문2동우체국,811261,375182,436078,125578,102128,120291,117265,126401,219598,228978,164416,90290,90285,129178,108115,115645,115717,115844,115889,115094,117090,115981
20204,A,골목상권,3110397,도봉산입구,1792282,875542,916740,265021,184248,201565,233155,292585,615708,485390,370113,209746,210212,287370,229454,249394,249454,248592,252915,250835,263687,277405
20204,A,골목상권,3110396,쌍문역1번(쌍리단길),985809,448561,537248,104124,148660,138548,150068,161292,283116,254666,202336,115147,115861,166404,131393,140601,140819,140154,140416,140161,140410,143248
20204,A,골목상권,3110395,신한은행 방학동지점,267800,121299,146502,34638,27795,31964,37960,47417,88028,47272,46192,36587,40759,60903,36088,37474,37218,37633,37897,38012,40192,39375
20204,A,골목상권,3110394,방학중학교,755096,362166,392929,84374,90525,90639,108008,130528,251021,207557,149955,84108,84916,125444,103116,106204,104890,105152,107439,107431,110793,113184
20204,A,골목상권,3110393,국민은행방학지점,54733,24516,30217,7572,5883,6507,7633,8974,18164,6737,9354,8589,10604,13471,5978,7513,7403,7489,7696,7752,8524,8356
20204,A,골목상권,3110392,발바닥공원,135459,56030,79428,22570,14632,16975,18362,23203,39716,29026,24903,16916,19829,27993,16792,18472,18180,18355,18500,18584,21719,21648
20204,A,골목상권,3110391,샘말어린이공원,564835,259529,305306,75706,71837,63267,77557,93710,182759,179661,125627,60438,55000,73818,70291,78778,78003,77739,79206,78179,83628,89303
20204,A,골목상권,3110390,방학초등학교,1064355,491289,573066,163549,119261,125657,145150,171966,338771,235170,201206,134201,139862,214203,139713,146668,144538,144630,146486,146994,163187,171852
20204,A,골목상권,3110389,한일병원,385898,178302,207596,46177,55014,57838,56177,60531,110161,61731,78631,58820,62545,81874,42295,53555,53018,53044,54011,53955,58470,59846
20204,A,골목상권,3110388,도봉우체국,632397,279737,352660,121223,75364,79901,91209,90548,174152,189973,135153,67016,63725,91972,84560,89701,88416,88782,89597,88939,91445,95517
20204,A,골목상권,3110387,쌍문초등학교,1432138,648958,783180,260153,179980,173096,211525,207413,399972,393471,288953,161465,162797,238311,187140,198576,195732,196363,200539,200109,215031,225788
20204,A,골목상권,3110386,연산군묘,23370,10765,12606,5176,2257,2360,3499,3464,6614,4752,4540,3488,3686,4585,2321,3100,3045,3044,3141,3094,3820,4126
