"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20201","A","골목상권","3110857","미성동주민센터","2531507","06","7986272925","2157844017","961369529","563524826","1064940038","1274773306","304792552","239950907","1091047145","328030605"
"20201","A","골목상권","3110858","신대방역 1번","2395818","05","5241583745","1460379342","639606905","409143495","677855912","826554225","188233873","176756973","635775684","227277336"
"20201","A","골목상권","3110859","난향초등학교","2273898","05","3676153104","1074933333","428299289","256576318","533302966","551931502","128050291","113115716","443301895","146641794"
"20201","A","골목상권","3110860","호림박물관(성보고등학교)","2414186","05","7241925454","1948974778","880119228","545856438","932915607","1166329974","264327950","233004985","960324107","310072387"
"20201","A","골목상권","3110861","관악구신사동주민센터","2410067","05","12980489249","3545480583","1587641687","999837175","1661035516","2079963869","469933738","429625493","1643245702","563725486"
"20201","A","골목상권","3110862","난곡초등학교(난곡동벽화마을)","2438766","05","7685807263","2149685669","907794081","534673451","1069272495","1200525386","269462159","233378692","1008209638","312805692"
"20201","A","골목상권","3110863","난우초등학교","2338453","05","12798545437","3320051725","1549328607","917586485","1671883465","2148530441","478200750","378674415","1794113951","540175598"
"20201","A","골목상권","3110864","신림우방아파트","2431098","05","10951480386","3017064430","1348392970","871702158","1382424842","1696374496","385280686","382743309","1380363509","487133986"
"20201","A","골목상권","3110865","남강고등학교(남강중학교)","2271326","05","15417733812","4154101752","1841485751","1091741473","2092696690","2516209152","549142903","462006503","2068006550","642343038"
"20201","A","골목상권","3110866","난우중학교","2292251","05","8037927004","2341807706","934150965","556552146","1171631316","1213793032","268033587","248924050","981427353","321606849"
"20201","A","골목상권","3110867","국제신학대학원대학교(남서울중학교)","2387801","05","9279888551","2592714010","1124570206","728605851","1197627806","1437523464","326796867","317894585","1154635328","399520434"
"20201","A","골목상권","3110868","남부초등학교","2389736","05","11075284532","3005866624","1374431816","899486480","1369531588","1723334641","398142875","392812520","1413686747","497991241"
"20201","A","골목상권","3110869","신림역 5번(신림동주민센터, 신림동별빛거리)","2487350","06","15389645731","3981730977","1959973315","1303493767","1814634125","2438072091","599621398","557056027","2025403538","709660493"
"20201","A","골목상권","3110870","신림주공2단지(광신고등학교)","2753590","06","2541920599","813968593","289082711","172818882","399318343","343238873","81741487","79262785","262458777","100030148"
"20201","A","골목상권","3110871","신원동주민센터","2452466","06","7421023650","2068986528","909853830","553916168","980373286","1085385246","262267435","259924677","977742091","322574389"
"20201","A","골목상권","3110872","신림초등학교","2328982","05","8095833339","2279063154","977066752","603025859","1083485068","1237360690","277932081","271419974","1019539148","346940613"
"20201","A","골목상권","3110873","당곡중학교","2717512","06","13327496341","3387558856","1646795007","1036557180","1650383414","2218634301","528666314","421044669","1864252881","573603719"
"20201","A","골목상권","3110874","원신초등학교(구세군관악영문교회)","2371989","05","8136132133","2258004755","982082148","596214410","1122284649","1216809367","309212361","260027410","1050673530","340823503"
"20201","A","골목상권","3110875","보라매동주민센터(당곡고등학교)","2420307","05","10622958899","2776114579","1324614953","853126006","1307572609","1716507156","397952300","362199907","1408198693","476672696"
"20201","A","골목상권","3110876","서원동주민센터(신관중학교)","2442965","06","9372495336","2515152923","1171014469","711120642","1205784754","1435364649","338732713","323998446","1247195792","424130948"
"20201","A","골목상권","3110877","신림역 8번","2441328","06","15755721474","4048751567","1996039216","1281977622","1900312256","2505869513","613575406","552038045","2139139538","718018311"
"20201","A","골목상권","3110878","미림여고","2452249","06","5920073569","1530714390","744065464","470258444","738363997","962276828","241124086","194801681","776380575","262088104"
"20201","A","골목상권","3110879","신림현대아파트","2627630","06","10028705940","2722740911","1230271054","753244678","1325250900","1514049460","368516680","333898766","1342922957","437810534"
"20201","A","골목상권","3110880","신림역 1번","2438855","05","8908062169","2278198764","1144175195","725618152","1071592955","1372717022","356378719","321248971","1225723357","412409034"
"20201","A","골목상권","3110881","구립대학경로당(관악산샘말공원)","2556301","06","16690364637","4166105971","2158446326","1226635381","2051454530","2414926485","645488721","597078100","2642256554","787972569"
"20201","A","골목상권","3110882","신성초등학교","2567165","06","14396405407","3481543393","1871895537","1049579838","1759465574","2039910139","558047961","517309314","2433837140","684816511"
"20201","A","골목상권","3110883","은천초등학교(은천교앞)","2385476","05","14740997659","3824729185","1829023720","1149491795","1838393075","2408979402","558796106","486326770","1993894328","651363278"
"20201","A","골목상권","3110884","봉천역 4번(봉천110안전센터)","2786042","06","9377260153","2498199136","1138318134","727292108","1199718160","1527610360","354552879","299974729","1234168492","397426155"
"20201","A","골목상권","3110885","영락고등학교","2332775","05","13454015037","3405659829","1711918621","1031694228","1671768696","2026041536","516975881","470907925","2001052035","617996286"
"20201","A","골목상권","3110886","관악해태어린이공원","2336909","05","11231827380","2554712404","1512474742","810921352","1309503355","1526922304","445333913","426370691","2081553638","564034981"
"20201","A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","2822594","06","7980556979","1799609974","1083844957","557312145","925891400","1056997879","317628720","303512128","1529769310","405990466"
"20201","A","골목상권","3110888","청룡동주민센터","2672941","06","10504709433","2892804887","1308937539","838498279","1364486192","1645247221","389352646","366175147","1227010223","472197299"
"20201","A","골목상권","3110889","봉천역 6번","3145741","07","8467798144","2248004594","1021673272","647648795","1086178790","1383573186","311524681","266781512","1142793206","359620108"
"20201","A","골목상권","3110890","봉천역 1번(관악초등학교)","2741611","06","8565150007","2364468550","1068227778","700424772","1106026992","1326151768","323339777","302155210","988971234","385383926"
"20201","A","골목상권","3110891","구암초등학교","3400439","07","8772832934","2356099540","1032693643","596011972","1132899931","1387428625","301711612","259577455","1343060722","363349434"
"20201","A","골목상권","3110892","관악구 중앙길","2656013","06","18367420721","4912069789","2242994065","1421444190","2346996838","2912837290","681102333","602869357","2452002796","795104063"
"20201","A","골목상권","3110893","관악소방서(문영여고)","3563706","07","2788678599","671106551","358479949","222404127","326447866","458962476","122674719","90773011","412169543","125660357"
"20201","A","골목상권","3110894","관악동부센트레빌아파트(은천로35라길)","3589117","07","9450979715","2556553344","1122342390","661272717","1244601488","1510255716","325581850","284995509","1347017003","398359698"
"20201","A","골목상권","3110895","샤로수길","3063946","07","13051446965","3262820774","1697495188","1073112652","1533750761","2009909961","538387794","472247945","1849375132","614346758"
"20201","A","골목상권","3110896","관악우성아파트","2548081","06","6251329133","1745138913","740962312","450860690","845254774","961539033","218673191","194522639","832427078","261950503"
