year_code,quarter_code,commercial_district_code,commercial_district_name,total_foot_traffic,age_10_foot_traffic,age_20_foot_traffic,age_30_foot_traffic,age_40_foot_traffic,age_50_foot_traffic,age_over_60_foot_traffic,time_00_to_06_foot_traffic,time_06_to_11_foot_traffic,time_11_to_14_foot_traffic,time_14_to_17_foot_traffic,time_17_to_21_foot_traffic,time_21_to_24_foot_traffic,mon_foot_traffic,tue_foot_traffic,wed_foot_traffic,thu_foot_traffic,fri_foot_traffic,sat_foot_traffic,sun_foot_traffic
2021,3,3110099,유엔빌리지길,310054,34454,34031,69078,59437,47521,65532,71588,65325,38888,42052,55058,37142,43023,43752,44557,45204,45165,44353,44000
2021,3,3110098,서울독일학교,83975,7491,12018,20975,16770,12047,14676,16597,18704,13170,11852,14548,9105,12069,12249,12413,12404,12627,11250,10965
2021,3,3110096,한남힐사이드아파트,239522,21074,42818,65582,45012,30896,34141,41870,48279,35961,39904,48625,24883,32051,34205,35828,35289,36492,34206,31452
2021,3,3110095,한강진역 3번,475376,34252,93060,131032,89847,57453,69730,113672,94164,63905,67739,81868,54027,65643,67757,69697,70007,70753,67783,63737
2021,3,3110093,우사단길,2534511,185585,426582,631394,485715,335333,469904,691494,529538,298583,295196,395940,323760,358778,358015,356663,357239,356315,370939,376561
2021,3,3110092,NH농협은행 보광동지점,746080,55903,123108,151601,125970,114961,174534,221513,150279,76756,74493,115010,108029,106340,107351,107004,103236,104532,107570,110045
2021,3,3110090,한국폴리텍대학서울정수캠퍼스,653195,72452,96278,124936,119236,98402,141892,174119,137536,77176,74446,104127,85790,93240,93193,93401,92781,91377,92614,96589
2021,3,3110089,서빙고동주민센터,522165,73879,64922,83610,98231,79224,122298,153632,114825,59996,57964,73019,62731,74219,73424,74861,74899,74468,75238,75057
2021,3,3110088,오산고등학교,408358,76342,55065,63967,82171,59704,71110,114517,87529,47284,44842,62214,51971,57773,57624,58521,57757,57147,59205,60332
2021,3,3110087,이태원엔틱가구거리,252705,17917,51537,54718,43474,36079,48979,56362,51654,34719,35291,45051,29629,35519,35445,36055,36655,36706,36692,35632
2021,3,3110085,경리단길남측,1320542,108928,231435,319368,249193,161514,250106,345213,273049,159098,157668,218772,166742,185812,185055,186275,188458,189610,192885,192448
2021,3,3110084,경리단길북측,866540,65212,134709,210303,168415,104081,183823,234673,181067,98827,98828,138249,114897,121351,121838,120950,120372,119644,130100,132287
2021,3,3110083,서빙고역 1번,100279,12233,12385,17680,18395,17137,22448,28875,21553,11217,11023,14584,13027,14394,14322,14482,14385,14355,14000,14341
2021,3,3110082,용산구청,302348,18531,71074,66716,49785,42610,53634,55988,55736,42756,47206,64415,36249,43325,41953,41677,42384,44273,45830,42907
2021,3,3110081,해방촌 남동측,1806639,179532,292137,402390,284341,206761,441477,528353,380640,197335,191084,272527,236702,256231,252349,254606,253415,255661,263874,270503
2021,3,3110080,해방촌예술마을,1743401,217212,269323,337760,268890,233015,417204,493274,355401,185297,183318,279127,246984,240376,239371,242049,249201,243297,258930,270179
2021,3,3110079,후암동주민센터,2306019,334077,318222,444063,398423,323313,487919,726019,503281,246120,227582,307716,295301,329997,329080,329014,328962,327175,326253,335539
2021,3,3110078,이촌동점보아파트,114135,24619,9639,15783,22714,17675,23704,23832,22157,15285,16421,22253,14185,16109,15830,16013,16070,16117,16991,17004
2021,3,3110077,삼광초등학교,459078,59794,63060,73484,77783,69097,115859,123121,90373,51259,50789,76704,66831,66297,65633,66714,67337,66862,63330,62904
2021,3,3110075,숙대입구역 1번,841494,82464,139461,140023,140114,135583,203850,212098,179357,106591,104336,136490,102620,120966,124180,122302,123380,121513,115105,114048
2021,3,3110074,서울역 12번,745823,61700,113920,142014,129844,126120,172223,206491,164273,90154,86577,108126,90203,107257,105608,108173,111471,106840,101195,105279
2021,3,3110073,삼각지역 3번,98169,6626,19755,24233,19437,13805,14313,16644,21624,16859,16178,17766,9098,14717,14795,15349,15589,15084,11326,11311
2021,3,3110071,한강미주맨션아파트,39196,5971,3516,5613,7736,6664,9694,9209,8154,4877,5059,7031,4866,5569,5540,5699,5715,5504,5505,5664
2021,3,3110070,용산세무서,58475,7166,8788,11601,11084,9543,10295,11448,12796,8766,8465,10426,6576,8331,8428,8607,8705,8956,7730,7720
2021,3,3110069,숙대입구,2156041,258687,621508,361330,302117,243748,368650,510756,443292,287128,284109,370701,260055,307007,311264,313615,320703,323131,293890,286430
2021,3,3110068,남영역 1번,1619215,208204,298402,369324,275190,207698,260399,397373,342948,211632,209274,264833,193156,231002,231910,236946,239274,239357,223155,217573
2021,3,3110067,배문고등학교,2323683,297079,409922,428455,345778,378673,463776,708857,506673,245987,232844,323389,305932,330763,329955,336625,330952,324486,330893,340009
2021,3,3110066,서울역 15번,1336360,133835,209581,283379,217661,213478,278425,363085,285575,156847,154708,203579,172567,189456,193824,196083,194399,196105,180314,186178
2021,3,3110065,남정초등학교,62253,5756,8489,12788,12203,10745,12271,7606,12708,11497,12004,12608,5831,9181,9283,9772,9912,9377,7889,6839
2021,3,3110064,효창공원앞역 2번,1502974,255814,228806,285235,231471,198726,302925,402202,312895,171213,167832,243652,205180,218553,218157,220547,221175,214235,200940,209372
2021,3,3110063,효창공원앞역 5번,907447,79574,130528,199805,144419,138720,214400,250517,190853,108105,105896,137819,114256,133858,133930,131272,133414,133392,122464,119116
2021,3,3110062,한강로동땡땡거리(은행나무길),871212,98595,138634,172982,160841,122879,177282,191243,184748,126061,127710,147642,93807,127138,129948,129897,129372,128295,114668,111894
2021,3,3110061,효창동주민센터,1361489,218378,176686,241828,213274,203140,308183,375009,284065,147691,144950,220873,188902,192319,193476,193416,192075,190076,198454,201672
2021,3,3110060,효창공원앞역 6번,665047,88491,88227,116653,106199,97624,167853,154582,129028,86424,92691,123968,78353,90216,89479,90167,91806,89154,107923,106301
2021,3,3110059,새남터성지,838836,123428,77662,122267,130870,116737,267872,264671,177903,86320,86343,116692,106908,118320,120267,121077,117778,120809,120947,119640
2021,3,3110058,성심여자고등학교,1497219,235246,195329,254180,247359,217570,347537,355855,328390,207389,200486,234677,170423,215331,216787,215775,222877,216531,204979,204939
2021,3,3110057,황학코아루아파트,838067,96608,166400,179520,127913,119101,148527,229861,178053,100818,95968,129992,103374,119987,119924,121718,121931,123184,117440,113883
2021,3,3110056,신당역 3번,2067020,260370,291584,317472,330704,372824,494065,480790,406084,263122,272516,379915,264592,295038,295437,297074,299333,299305,293801,287031
2021,3,3110055,황학동벼룩시장,524951,42255,71785,123501,87845,74621,124943,127899,111722,73115,71852,79873,60489,74371,74515,74974,75894,75715,76146,73336
2021,3,3110054,청구역 3번,1004505,135263,153171,176030,146353,158610,235081,240131,205080,129382,130333,176433,123146,142231,142462,143204,145907,145527,143979,141195
2021,3,3110053,청구역 1번,1236807,118572,203456,201363,189549,230737,293132,321605,258960,153892,153403,199856,149090,179071,178515,179190,180001,179564,171565,168904
2021,3,3110052,장충초등학교,565115,59343,90418,93885,91161,94520,135787,131297,120406,74016,72682,97562,69151,82412,83644,84063,84217,84904,75320,70555
2021,3,3110051,한양공고앞 교차로,836014,72672,152600,147234,125427,144781,193300,187667,166372,110087,112784,154917,104186,118754,121840,122540,122526,123872,115499,110981
2021,3,3110050,약수역 7번,402512,48960,55236,64279,60920,59822,113295,92676,81372,50846,53280,73527,50810,57479,56937,56128,57147,56481,58959,59384
2021,3,3110049,장충단 고개,603782,63745,110509,117674,103747,86948,121159,114209,122642,91309,93707,114670,67246,91174,92277,91834,92534,92550,73573,69840
2021,3,3110048,장충동주민센터,816887,54895,150965,163500,135500,125558,186468,177892,179031,116156,114440,136129,93239,118940,120468,121877,122828,121121,106119,105535
2021,3,3110047,다산성곽길,621936,74451,105627,121991,107068,80662,132137,174686,134101,71915,69503,91589,80142,89291,90478,90170,91479,92130,84594,83795
2021,3,3110045,동대문역사문화공원역 5번,591463,24481,111154,112904,114780,99530,128611,130838,132931,92628,87914,86852,60300,88717,90380,91323,92840,92591,71091,64520
2021,3,3110043,충무초등학교,745072,56009,256440,125922,101704,95362,109632,205300,169614,98898,91780,96838,82641,108671,111511,112189,114798,111446,94910,91545
2021,3,3110042,남산골공원옆,163945,14268,33274,30034,28655,26750,30965,26420,35266,29621,29254,28845,14537,24710,25824,26023,27084,26188,17820,16296
2021,3,3110041,남산케이블카,253733,29809,42214,50040,45318,36372,49980,57093,56445,38773,36429,39049,25941,38085,37467,37008,37788,38026,32796,32560
2021,3,3110040,중구회현체육센터(정화예술대남산캠퍼스),166077,13155,20590,34190,36051,25489,36602,26328,37554,28735,29183,28792,15486,25407,25994,26115,26660,26152,18292,17459
2021,3,3110039,회현역 1번,86355,5734,11960,17278,18429,13713,19240,15380,19454,14089,14103,14679,8650,13055,13263,13283,13500,13376,9714,10164
2021,3,3110037,신설동역 12번,955115,136379,126191,139893,138961,161993,251695,257250,196080,112647,111156,155423,122559,134036,133321,135746,134763,134853,139669,142727
2021,3,3110036,동묘앞역 3번,349697,18678,65062,64561,55805,60491,85097,75233,73393,55424,54609,54771,36266,49168,49322,49881,50714,50714,50592,49306
2021,3,3110035,동묘앞역 2번,1465744,115555,216635,233321,239202,276379,384653,440289,321188,160933,148270,198234,196831,211041,208828,210785,211736,210323,204134,208899
2021,3,3110033,창신역 4번,721708,80943,102881,106659,112893,135479,182854,152243,147876,94525,96462,138378,92224,102859,104266,104853,104612,102919,102268,99930
2021,3,3110031,창신역 1번,76274,12545,9006,11970,11760,12608,18387,14090,15143,10576,10908,16489,9070,10204,10669,11017,10335,9667,11942,12444
2021,3,3110030,동대문역 3번,146017,9030,20896,17546,18100,32189,48255,33857,30512,19361,19393,25243,17650,20856,20841,20616,20695,20696,21104,21210
2021,3,3110029,동대문역 1번,3050933,308185,451474,384353,403844,664982,838094,861381,618914,341508,336484,484469,408176,435659,438600,435051,438525,433784,429767,439547
2021,3,3110028,이화달팽이길,2585245,257506,415001,384439,359997,462386,705914,729668,559054,313626,297164,371836,313897,367904,373022,371907,372138,369621,366050,364601
2021,3,3110027,혜화역 1번,376964,37131,96527,65764,54810,50855,71875,87271,68927,48227,55056,74113,43368,50089,51158,54261,53951,53491,56597,57417
2021,3,3110025,충신시장옆,225737,14111,35573,34223,38258,44432,59138,47025,47768,36737,35668,36659,21880,32934,34067,34132,36147,34832,28011,25613
2021,3,3110024,혜회동주민센터,306317,51220,62358,39958,49288,41671,61823,63571,62358,42701,42656,58099,36935,43437,43840,44140,45404,43325,42077,44096
2021,3,3110023,서울대병원,427992,26851,95943,81258,67138,62326,94474,77613,94371,66427,66424,75710,47446,66546,63623,62675,61295,60818,56658,56376
2021,3,3110022,경신고등학교,559589,116135,106107,67708,88246,75814,105579,161510,121573,63444,60607,80779,71677,80253,81186,81094,81722,79954,76577,78802
2021,3,3110021,성균관대학교,1191770,150925,445099,135151,149247,136538,174812,288579,235345,147754,153960,212423,153709,166113,165549,170712,167685,169178,177203,175330
2021,3,3110020,서울국제고등학교,1693528,253190,586076,175629,193854,180009,304770,511869,364500,186746,172130,236952,221329,241128,241073,240905,244763,237601,242937,245121
2021,3,3110018,중앙고등학교,395900,64370,50080,62259,80158,61647,77386,96358,86657,56230,55259,56711,44685,57878,59300,60081,60905,59277,49437,49021
2021,3,3110017,정독도서관,431974,55441,61699,77716,80780,69749,86589,97230,90661,67571,67120,67119,42274,61900,63599,64066,64827,64098,58029,55458
2021,3,3110016,평창동동측,31064,4720,2888,3969,4896,5866,8725,6425,6719,4292,4260,5682,3687,4416,4532,4272,4360,4329,4493,4662
2021,3,3110014,경복고등학교,50024,9457,7237,6904,8919,7730,9777,8186,11431,8423,8217,8708,5059,7202,7163,7407,7237,7464,6774,6779
2021,3,3110012,성곡미술관,547750,51428,69106,107369,112717,85970,121161,116699,121675,85958,81813,86957,54648,81310,84072,85831,86177,82789,64077,63495
2021,3,3110010,평창동서측,197159,35809,20004,24636,29055,33071,54584,58464,40860,20163,19681,29422,28569,28914,27708,28549,27815,27774,28990,27410
2021,3,3110009,자하문터널,178673,25445,20754,22566,34191,29405,46313,59214,36541,17695,17084,24124,24015,24929,25012,25470,25364,25262,26118,26516
2021,3,3110008,배화여자대학교(박노수미술관),1344603,247004,174012,200808,246326,193164,283287,378676,280450,156966,149399,206274,172837,201888,183249,187713,205380,190105,182726,193542
2021,3,3110007,사직공원(한국사회과학도서관),939803,196198,107550,119078,173543,135818,207617,281376,197611,96082,92331,141585,130817,130613,132484,132906,131425,133454,136911,142011
2021,3,3110006,부암동주민센터,9637,1550,1132,1140,1793,1557,2466,2232,2174,1192,1209,1645,1186,1308,1295,1401,1453,1240,1370,1570
2021,3,3110005,세검정,137538,23426,14714,17289,21886,23844,36380,34982,27139,16129,16389,23523,19377,19891,19808,19673,21368,19327,18291,19180
2021,3,3110004,대신고등학교,643178,119166,77958,86142,107172,97105,155634,133551,126319,81818,87734,126956,86800,90342,93022,92686,93476,94719,91339,87596
2021,3,3110003,세검정초등학교,714379,127066,78862,76340,118713,114870,198528,243389,149369,68490,66006,93400,93724,100903,103621,101280,102115,101228,101572,103659
2021,3,3110002,독립문역 1번,543648,99854,69901,64976,81218,81599,146101,122848,112650,67944,71372,97892,70943,77766,78917,78704,79567,78588,76139,73966
2021,3,3110001,이북5도청사,129831,21727,13872,12744,20902,22178,38407,31168,27514,15928,16001,22531,16689,18500,18166,18238,18285,18003,19064,19576
2021,2,3111089,상일여고(상일초등학교),1015413,153244,110185,144514,174084,181861,251525,271310,217843,118969,114196,162483,130612,148100,146923,146105,146665,146386,140396,140837
2021,2,3111088,고덕동성당,437599,69257,46752,70621,71857,67381,111732,112580,94987,50823,51351,71418,56441,62545,62090,62973,62054,62170,63438,62330
2021,2,3111087,고덕중학교(고덕2동주민센터),328107,59241,31247,40532,54126,53569,89392,103452,68391,31929,30229,45735,48368,47764,47913,47801,47525,46400,44595,46107
2021,2,3111086,한영중고,400025,114359,39990,38184,60261,57059,90170,88304,86725,55723,54738,69015,45518,57612,57666,57425,58129,58662,55273,55259
2021,2,3111085,묘곡초등학교(고덕아이파크아파트),981205,223842,99327,110543,160551,147589,239352,258075,200674,113088,116915,162738,129715,138237,138218,138940,137648,136140,145283,146739
2021,2,3111084,길동신동아아파트,171013,33813,18926,25099,24936,26414,41826,47304,37004,20340,18988,25679,21698,23819,23616,23722,24364,23853,24829,26807
2021,2,3111083,GS강동자이아파트,929544,187553,102709,116094,149212,134998,238978,242073,187771,110787,113588,157922,117404,128302,127515,128631,129793,129609,140111,145583
2021,2,3111082,중앙보훈병원,192677,36088,22181,27600,26715,30645,49447,58035,39862,19546,18244,28794,28195,27365,26971,27703,28030,27088,27388,28132
2021,2,3111080,굽은다리역 3번,481546,84675,53736,60398,70699,77647,134392,111789,93741,58683,60254,91406,65672,66151,66581,68109,66837,67233,70738,75894
2021,2,3111079,둔촌고등학교(둔촌중학교),391848,61381,42226,50469,56128,58857,122789,91236,88432,55214,52464,59542,44961,57524,57472,56442,57769,56966,51768,53905
2021,2,3111078,굽은다리역 4번,3911604,678188,481754,587321,568545,609022,986772,1213825,820615,408877,385759,557202,525326,554950,554188,555968,555148,548878,566115,576356
2021,2,3111077,길동주민센터(강동도서관),3191270,511794,366700,443774,496862,508750,863392,853573,637367,365393,373947,542406,418582,450372,449391,451354,444312,450159,469607,476075
